epoch,train_recon,train_vq,train_total,val_recon,val_total,codebook_util,epoch_time_sec
150,0.001326,0.000506,0.001832,0.001411,0.001946,0.5918,44.9
151,0.001316,0.000504,0.00182,0.001407,0.001936,0.5938,44.2
152,0.001332,0.000506,0.001838,0.001435,0.001972,0.5957,45.0
153,0.001325,0.000504,0.00183,0.001413,0.001943,0.6035,45.9
154,0.001318,0.000502,0.00182,0.001419,0.001949,0.6074,45.4
155,0.001318,0.000502,0.00182,0.001406,0.001932,0.6094,45.4
156,0.00131,0.000502,0.001811,0.001399,0.001922,0.6113,45.7
157,0.001318,0.000502,0.00182,0.001412,0.001938,0.6113,45.6
158,0.001312,0.000502,0.001814,0.001396,0.001919,0.6172,45.5
159,0.001309,0.000499,0.001808,0.001405,0.001925,0.6211,45.6
160,0.001317,0.000499,0.001816,0.001395,0.001915,0.625,45.9
161,0.001308,0.000497,0.001805,0.00141,0.001929,0.6328,45.0
162,0.001302,0.000496,0.001798,0.001397,0.00192,0.6328,45.2
163,0.0013,0.000495,0.001795,0.001395,0.001912,0.6348,45.6
164,0.001294,0.000493,0.001787,0.00138,0.001898,0.6426,45.4
165,0.001288,0.000492,0.00178,0.00138,0.001897,0.6426,46.4
166,0.001291,0.000492,0.001783,0.001407,0.001927,0.6465,45.5
167,0.001294,0.000491,0.001785,0.001391,0.001905,0.6484,45.4
168,0.001288,0.000489,0.001777,0.001385,0.001899,0.6543,45.9
169,0.001283,0.000488,0.001772,0.001371,0.001881,0.6562,44.6
170,0.001285,0.000487,0.001772,0.001383,0.001895,0.6602,44.5
171,0.001284,0.000487,0.001771,0.001367,0.001874,0.6641,44.8
172,0.001278,0.000485,0.001764,0.001369,0.001881,0.668,45.1
173,0.001274,0.000484,0.001759,0.001369,0.001883,0.668,45.3
174,0.001281,0.000484,0.001765,0.001361,0.00187,0.668,45.1
175,0.00127,0.000484,0.001754,0.001357,0.001865,0.6719,44.7
176,0.001274,0.000484,0.001758,0.001364,0.001871,0.6738,45.6
177,0.001266,0.000484,0.001751,0.001352,0.00186,0.6738,44.8
178,0.001268,0.000484,0.001752,0.001352,0.001858,0.6738,45.3
179,0.001267,0.000485,0.001751,0.001354,0.001862,0.6758,44.4
180,0.001265,0.000485,0.00175,0.00136,0.001868,0.6797,44.8
181,0.001263,0.000483,0.001746,0.001358,0.001868,0.6855,45.3
182,0.001261,0.000481,0.001743,0.001362,0.001866,0.6914,44.4
183,0.001259,0.000481,0.00174,0.001346,0.001845,0.6914,44.1
184,0.001257,0.00048,0.001737,0.001374,0.001878,0.6973,45.4
185,0.001261,0.00048,0.001741,0.001354,0.001868,0.7012,44.8
186,0.001272,0.000481,0.001752,0.001361,0.00186,0.7051,45.2
187,0.001258,0.000478,0.001736,0.001368,0.001864,0.7109,44.9
188,0.001253,0.000477,0.00173,0.001339,0.001843,0.7109,44.6
189,0.00125,0.000476,0.001726,0.001337,0.001837,0.7129,44.5
190,0.001257,0.000475,0.001732,0.001349,0.001847,0.7129,45.0
191,0.001255,0.000476,0.001731,0.001363,0.00186,0.7129,44.6
192,0.001252,0.000476,0.001728,0.001336,0.001837,0.7148,44.8
193,0.001243,0.000476,0.001719,0.001333,0.001832,0.7168,44.7
194,0.001243,0.000475,0.001718,0.001337,0.001836,0.7207,44.7
195,0.001249,0.000474,0.001723,0.00133,0.00183,0.7227,44.8
196,0.001243,0.000474,0.001717,0.001348,0.00184,0.7246,45.1
197,0.001238,0.000473,0.001711,0.001325,0.001821,0.7266,45.6
198,0.001246,0.000473,0.001719,0.00133,0.001827,0.7344,45.7
199,0.001238,0.000473,0.001711,0.001327,0.001818,0.7363,45.6
200,0.001237,0.000471,0.001708,0.001341,0.00183,0.7363,45.1
201,0.001237,0.000471,0.001708,0.001321,0.001812,0.7363,84.2
202,0.001235,0.00047,0.001705,0.00135,0.001835,0.7402,45.6
203,0.001233,0.000469,0.001702,0.001332,0.001825,0.7422,46.5
204,0.001237,0.000469,0.001705,0.001325,0.001813,0.7461,45.8
205,0.001239,0.000468,0.001707,0.001339,0.001831,0.75,46.8
206,0.001232,0.000468,0.0017,0.001314,0.001807,0.7539,47.4
207,0.001229,0.000467,0.001696,0.001324,0.001815,0.7559,46.8
208,0.001228,0.000466,0.001694,0.001309,0.001794,0.7598,48.6
209,0.001232,0.000465,0.001697,0.001341,0.00183,0.7598,48.3
210,0.001229,0.000465,0.001693,0.001316,0.001801,0.7656,47.6
211,0.001225,0.000464,0.001689,0.001316,0.001801,0.7695,46.9
212,0.00122,0.000463,0.001683,0.00131,0.001795,0.7695,46.5
213,0.001224,0.000463,0.001686,0.001309,0.001795,0.7715,46.1
214,0.001221,0.000463,0.001683,0.001308,0.001792,0.7734,47.1
215,0.00122,0.000462,0.001682,0.001314,0.001798,0.7754,47.8
216,0.001223,0.000462,0.001685,0.001321,0.001807,0.7773,47.5
217,0.001219,0.000461,0.00168,0.0013,0.001782,0.7793,48.5
218,0.001213,0.000461,0.001674,0.001306,0.001785,0.7832,50.3
219,0.001216,0.000459,0.001675,0.001305,0.001787,0.7832,50.9
220,0.00122,0.000459,0.001679,0.001324,0.001805,0.7871,48.1
221,0.001209,0.000458,0.001667,0.001304,0.001787,0.7871,47.6
222,0.001211,0.000458,0.001669,0.001297,0.001777,0.7871,47.8
223,0.001208,0.000458,0.001666,0.001302,0.00178,0.7891,47.6
224,0.00121,0.000458,0.001668,0.001294,0.001772,0.7969,47.2
225,0.001212,0.000457,0.001669,0.001295,0.001774,0.7969,47.4
226,0.001205,0.000457,0.001662,0.001295,0.001773,0.7969,47.4
227,0.001213,0.000457,0.00167,0.001291,0.001772,0.7988,47.7
228,0.001206,0.000457,0.001663,0.001306,0.001786,0.8008,47.8
229,0.001206,0.000456,0.001662,0.00129,0.001769,0.8047,46.7
230,0.001198,0.000455,0.001653,0.001287,0.001765,0.8066,47.2
231,0.001201,0.000454,0.001655,0.001286,0.001764,0.8105,45.7
232,0.001204,0.000453,0.001658,0.001289,0.001763,0.8164,46.8
233,0.001201,0.000454,0.001654,0.001278,0.001752,0.8164,47.4
234,0.001198,0.000453,0.001652,0.001287,0.001763,0.8184,48.6
235,0.001194,0.000452,0.001646,0.001284,0.001759,0.8203,47.2
236,0.001195,0.000452,0.001647,0.001279,0.001754,0.8203,47.8
237,0.001195,0.000452,0.001646,0.001285,0.001758,0.8242,48.0
238,0.001191,0.000451,0.001643,0.001275,0.001747,0.8262,49.5
239,0.001196,0.000451,0.001647,0.001286,0.001755,0.8262,48.6
240,0.001192,0.00045,0.001642,0.001276,0.001744,0.8281,47.5
241,0.001187,0.000449,0.001636,0.001272,0.001749,0.8301,47.9
242,0.00119,0.00045,0.00164,0.001288,0.00176,0.832,47.2
243,0.001191,0.000449,0.00164,0.001278,0.001749,0.8379,47.5
244,0.00119,0.000449,0.001639,0.001274,0.001739,0.8418,48.5
245,0.001189,0.000447,0.001636,0.001268,0.001734,0.8457,48.4
246,0.001184,0.000446,0.001631,0.001273,0.001741,0.8496,48.4
247,0.001183,0.000447,0.001629,0.001264,0.001729,0.8516,47.6
248,0.001186,0.000445,0.001631,0.001265,0.001734,0.8555,47.1
249,0.001181,0.000445,0.001625,0.00129,0.001747,0.8594,48.4
250,0.001179,0.000444,0.001622,0.001265,0.001729,0.8594,48.3
251,0.001182,0.000445,0.001627,0.00126,0.001722,0.8613,47.2
252,0.001184,0.000443,0.001627,0.001265,0.001731,0.8672,47.4
253,0.001179,0.000443,0.001622,0.00126,0.001724,0.8672,48.1
254,0.001175,0.000442,0.001617,0.001263,0.001724,0.873,47.8
255,0.001178,0.000442,0.00162,0.001269,0.001734,0.873,48.1
256,0.001172,0.000442,0.001614,0.001256,0.00172,0.875,47.8
257,0.001177,0.000441,0.001617,0.001277,0.00174,0.877,48.4
258,0.001179,0.000441,0.001619,0.001269,0.001732,0.8789,48.7
259,0.001173,0.00044,0.001613,0.001257,0.001716,0.8809,48.4
260,0.001179,0.000439,0.001619,0.001282,0.001736,0.8828,48.2
261,0.001168,0.000439,0.001608,0.00125,0.001711,0.8848,47.5
262,0.001171,0.000439,0.00161,0.001253,0.00171,0.8848,47.8
263,0.001166,0.000439,0.001605,0.00125,0.00171,0.8887,48.4
264,0.00117,0.000438,0.001608,0.001252,0.001711,0.8887,47.1
265,0.001169,0.000438,0.001607,0.001249,0.001705,0.8887,48.3
266,0.001169,0.000438,0.001607,0.001254,0.001712,0.8906,49.1
267,0.001166,0.000438,0.001604,0.001253,0.001719,0.8926,48.8
268,0.001168,0.000437,0.001605,0.001255,0.001716,0.8945,48.9
269,0.001162,0.000437,0.001599,0.001248,0.001702,0.8945,48.3
270,0.001167,0.000437,0.001604,0.001249,0.001702,0.8984,48.3
271,0.001161,0.000436,0.001597,0.001246,0.001702,0.9004,47.5
272,0.001164,0.000436,0.0016,0.001248,0.001705,0.9004,47.3
273,0.001163,0.000435,0.001598,0.001244,0.0017,0.9023,47.3
274,0.001164,0.000435,0.001599,0.001244,0.001701,0.9023,47.5
275,0.001158,0.000436,0.001594,0.001277,0.001735,0.9082,48.3
276,0.001164,0.000436,0.0016,0.001243,0.001696,0.9082,49.7
277,0.001162,0.000434,0.001596,0.00126,0.001713,0.9082,48.9
278,0.001165,0.000434,0.001599,0.001249,0.001703,0.9121,47.6
279,0.00116,0.000434,0.001594,0.001241,0.001699,0.9141,48.3
280,0.001154,0.000433,0.001587,0.001252,0.001705,0.9141,48.7
281,0.001159,0.000434,0.001594,0.001241,0.001691,0.9141,48.0
282,0.001154,0.000433,0.001587,0.001235,0.001686,0.916,48.1
283,0.001153,0.000433,0.001586,0.001244,0.001696,0.918,49.8
284,0.001156,0.000433,0.001589,0.001245,0.001702,0.9199,50.8
285,0.001153,0.000433,0.001585,0.001242,0.001697,0.9219,48.4
286,0.001153,0.000433,0.001586,0.001252,0.001706,0.9219,48.4
287,0.001154,0.000432,0.001586,0.001241,0.001692,0.9238,48.8
288,0.001151,0.000432,0.001582,0.001233,0.001684,0.9316,47.7
289,0.001148,0.000431,0.00158,0.001239,0.00169,0.9336,48.3
290,0.001153,0.000431,0.001584,0.001239,0.001692,0.9375,48.2
291,0.001147,0.00043,0.001578,0.001245,0.001695,0.9395,47.4
292,0.00115,0.000429,0.001579,0.001229,0.001681,0.9453,48.1
293,0.001145,0.000428,0.001573,0.001232,0.001681,0.9453,48.3
294,0.001146,0.000429,0.001574,0.001248,0.001699,0.9453,48.0
295,0.001146,0.000429,0.001575,0.001231,0.001678,0.9473,49.8
296,0.001143,0.000428,0.001571,0.001232,0.00168,0.9512,52.2
297,0.001147,0.000427,0.001574,0.001226,0.001676,0.9531,51.1
298,0.001143,0.000427,0.00157,0.001238,0.001683,0.957,50.9
299,0.001142,0.000427,0.001569,0.001226,0.001678,0.9609,51.2
300,0.001142,0.000426,0.001568,0.001239,0.001686,0.9609,50.4
