epoch,train_recon,train_vq,train_total,val_recon,val_total,codebook_util,epoch_time_sec
59,0.002058,0.000625,0.002683,0.002174,0.002817,0.1289,44.3
60,0.00205,0.000625,0.002675,0.002187,0.00281,0.1289,45.5
61,0.002042,0.000625,0.002667,0.00216,0.00281,0.1289,44.0
62,0.002036,0.000622,0.002658,0.002145,0.002784,0.1309,44.4
63,0.002033,0.00062,0.002653,0.00214,0.002764,0.1328,44.3
64,0.002008,0.000614,0.002623,0.002136,0.002753,0.1367,44.6
65,0.002005,0.000604,0.002609,0.002117,0.002719,0.1367,44.5
66,0.002,0.0006,0.002601,0.002111,0.002722,0.1406,45.0
67,0.001991,0.000593,0.002584,0.002111,0.00271,0.1426,44.7
68,0.001982,0.000591,0.002574,0.002114,0.002705,0.1465,46.0
69,0.001969,0.000578,0.002547,0.002116,0.002678,0.1504,44.8
70,0.001958,0.000575,0.002533,0.002066,0.002627,0.1504,44.6
71,0.001944,0.000565,0.002509,0.002061,0.002635,0.1543,44.3
72,0.001936,0.000565,0.002502,0.002053,0.002627,0.1562,45.2
73,0.001931,0.000562,0.002493,0.002044,0.002605,0.1582,45.5
74,0.001916,0.000559,0.002475,0.002037,0.002608,0.1621,45.2
75,0.001909,0.000563,0.002472,0.002027,0.002605,0.1641,45.5
76,0.001888,0.000569,0.002457,0.001999,0.002572,0.1699,45.4
77,0.001881,0.000573,0.002454,0.001973,0.002537,0.1738,44.9
78,0.001853,0.000567,0.00242,0.001955,0.002533,0.1758,45.1
79,0.001847,0.000568,0.002416,0.001957,0.002544,0.1777,44.7
80,0.001834,0.00057,0.002404,0.00194,0.002522,0.1797,45.2
81,0.001832,0.000578,0.00241,0.001933,0.002506,0.1797,44.2
82,0.001815,0.000576,0.00239,0.001926,0.002523,0.1816,44.9
83,0.001812,0.000584,0.002397,0.001929,0.002532,0.1816,45.2
84,0.001805,0.000588,0.002394,0.001956,0.002562,0.1816,45.0
85,0.001797,0.000592,0.002389,0.001913,0.00252,0.1836,44.8
86,0.001785,0.000594,0.00238,0.00192,0.002527,0.1855,45.1
87,0.001789,0.000594,0.002383,0.001881,0.002486,0.1855,44.9
88,0.001775,0.000597,0.002371,0.001878,0.002481,0.1855,45.7
89,0.001772,0.000601,0.002372,0.001881,0.002489,0.1875,45.7
90,0.001767,0.000598,0.002365,0.001856,0.002478,0.1875,45.6
91,0.00176,0.000601,0.00236,0.00187,0.002478,0.1875,45.8
92,0.001749,0.000601,0.00235,0.001858,0.002477,0.1895,46.1
93,0.001751,0.0006,0.002352,0.001855,0.002475,0.1895,45.9
94,0.001739,0.000596,0.002335,0.001855,0.002469,0.1934,45.4
95,0.001737,0.000592,0.002329,0.001831,0.002448,0.1973,45.6
96,0.001724,0.000587,0.002311,0.001827,0.002425,0.1992,44.8
97,0.001715,0.000578,0.002294,0.001818,0.002409,0.2031,43.9
98,0.001712,0.000574,0.002286,0.001815,0.002405,0.2051,44.0
99,0.001702,0.00057,0.002272,0.001806,0.00239,0.207,43.6
100,0.001698,0.000568,0.002265,0.001802,0.002385,0.209,44.0
101,0.001693,0.000564,0.002257,0.001805,0.002384,0.2129,44.3
102,0.001683,0.000558,0.002241,0.001786,0.002364,0.2148,43.8
103,0.001676,0.000556,0.002233,0.00178,0.002351,0.2168,45.5
104,0.001674,0.00055,0.002224,0.001774,0.002344,0.2188,44.7
105,0.00167,0.000548,0.002219,0.001794,0.002372,0.2188,45.7
106,0.001662,0.000548,0.00221,0.001808,0.00237,0.2188,44.5
107,0.001664,0.000549,0.002213,0.001784,0.002355,0.2207,44.7
108,0.001657,0.000549,0.002206,0.001757,0.002322,0.2227,45.0
109,0.001652,0.000546,0.002197,0.001784,0.002354,0.2227,44.5
110,0.001647,0.000546,0.002193,0.001752,0.002319,0.2246,44.8
111,0.001649,0.000546,0.002195,0.001743,0.002306,0.2246,45.6
112,0.001643,0.000545,0.002188,0.001757,0.002321,0.2266,45.0
113,0.001633,0.00054,0.002174,0.001735,0.002291,0.2285,44.9
114,0.001633,0.000539,0.002172,0.001737,0.002296,0.2305,45.1
115,0.00163,0.000539,0.002169,0.001752,0.002307,0.2305,44.6
116,0.001628,0.000537,0.002165,0.001759,0.002315,0.2324,44.0
117,0.001625,0.000537,0.002162,0.00174,0.0023,0.2344,45.6
118,0.001619,0.000534,0.002153,0.001717,0.002268,0.2363,45.3
119,0.001612,0.000532,0.002143,0.001712,0.002256,0.2363,44.3
120,0.001613,0.000531,0.002144,0.001717,0.002263,0.2402,44.0
121,0.001608,0.000528,0.002136,0.001722,0.002265,0.2422,45.0
122,0.001608,0.000526,0.002134,0.001708,0.002253,0.2461,43.6
123,0.001596,0.000522,0.002119,0.001725,0.002258,0.2461,44.2
124,0.0016,0.000519,0.00212,0.001693,0.002224,0.248,44.4
125,0.001586,0.000517,0.002103,0.001714,0.002254,0.252,43.9
126,0.001591,0.000515,0.002105,0.001695,0.002222,0.2539,44.4
127,0.001587,0.000513,0.0021,0.001685,0.002215,0.2539,45.1
128,0.001582,0.000512,0.002094,0.001679,0.002206,0.2559,43.7
129,0.001586,0.000511,0.002096,0.001684,0.002208,0.2559,45.1
130,0.001572,0.00051,0.002082,0.001676,0.002201,0.2559,45.1
131,0.001569,0.000507,0.002076,0.001674,0.002197,0.2598,43.6
132,0.001565,0.000505,0.00207,0.001669,0.002197,0.2598,44.1
133,0.001562,0.000503,0.002065,0.001661,0.002172,0.2617,43.8
134,0.001562,0.0005,0.002062,0.001668,0.002189,0.2637,43.8
135,0.00156,0.000501,0.002061,0.001672,0.002183,0.2656,44.3
136,0.00156,0.000497,0.002058,0.001695,0.002208,0.2656,43.7
137,0.001553,0.000497,0.00205,0.00165,0.002161,0.2676,43.8
138,0.00155,0.000496,0.002046,0.001649,0.002157,0.2695,43.8
139,0.001546,0.000493,0.002038,0.001652,0.002155,0.2695,43.5
140,0.001539,0.000492,0.002031,0.001653,0.002157,0.2695,44.2
141,0.001542,0.00049,0.002032,0.00165,0.002154,0.2734,43.3
142,0.00154,0.000486,0.002026,0.001653,0.002145,0.2773,44.7
143,0.001538,0.000484,0.002023,0.001634,0.002135,0.2812,43.8
144,0.001525,0.000482,0.002006,0.001632,0.002123,0.2832,44.0
145,0.001524,0.000479,0.002003,0.001638,0.002138,0.2852,43.7
146,0.001526,0.000476,0.002002,0.001629,0.002118,0.291,44.4
147,0.001515,0.000471,0.001986,0.001627,0.002114,0.2949,44.3
148,0.001511,0.000467,0.001978,0.001615,0.002103,0.2988,46.4
149,0.001515,0.000465,0.00198,0.001612,0.002086,0.3027,46.3
150,0.001509,0.000462,0.001971,0.001605,0.002082,0.3047,46.5
151,0.001495,0.000459,0.001954,0.001604,0.002079,0.3047,45.2
152,0.0015,0.000456,0.001956,0.001602,0.002074,0.3086,45.5
153,0.001496,0.000456,0.001952,0.001592,0.002059,0.3125,45.5
154,0.001487,0.000451,0.001938,0.00159,0.002064,0.3125,44.8
155,0.001496,0.000452,0.001947,0.001586,0.002051,0.3125,45.1
156,0.001484,0.00045,0.001935,0.001592,0.002057,0.3145,45.5
157,0.001486,0.000449,0.001934,0.001592,0.002048,0.3164,45.5
158,0.001486,0.000447,0.001933,0.001587,0.002049,0.3184,45.2
159,0.001474,0.000444,0.001918,0.001582,0.002042,0.3242,44.9
160,0.001479,0.000442,0.001921,0.001576,0.002039,0.3242,46.0
161,0.001469,0.000439,0.001908,0.001569,0.002021,0.3281,46.3
162,0.00147,0.000437,0.001907,0.001588,0.002044,0.332,46.2
163,0.00147,0.000437,0.001906,0.001566,0.002015,0.334,45.2
164,0.001463,0.000432,0.001895,0.001575,0.002027,0.3398,45.2
165,0.001458,0.000431,0.001889,0.001562,0.002002,0.3418,46.0
166,0.001457,0.000428,0.001885,0.00156,0.002008,0.3477,45.9
167,0.001455,0.000423,0.001878,0.001565,0.002002,0.3516,46.1
168,0.001447,0.00042,0.001867,0.001551,0.001988,0.3535,46.0
169,0.001444,0.000417,0.001861,0.001551,0.001991,0.3555,45.5
170,0.001443,0.000416,0.001859,0.001548,0.00198,0.3594,46.0
171,0.001438,0.000415,0.001853,0.001556,0.001982,0.3652,45.9
172,0.001437,0.000411,0.001848,0.001533,0.001957,0.3691,45.9
173,0.001426,0.000408,0.001834,0.001537,0.001965,0.373,45.6
174,0.001428,0.000407,0.001835,0.001532,0.001953,0.377,45.7
175,0.001427,0.000404,0.00183,0.001528,0.00195,0.3789,45.8
176,0.001427,0.000403,0.001829,0.001557,0.00197,0.3848,45.9
177,0.001422,0.000399,0.001821,0.001537,0.001952,0.3887,44.3
178,0.001414,0.000396,0.00181,0.001527,0.001935,0.3906,44.9
179,0.001413,0.000394,0.001807,0.001524,0.00193,0.3945,44.6
180,0.00141,0.000392,0.001803,0.001521,0.001927,0.3965,43.3
181,0.001407,0.000391,0.001798,0.001502,0.001905,0.3965,44.4
182,0.001407,0.00039,0.001797,0.001506,0.001912,0.4004,46.5
183,0.001405,0.00039,0.001795,0.001521,0.001919,0.4004,46.4
184,0.001405,0.000388,0.001792,0.001502,0.001911,0.4004,45.0
185,0.001398,0.000387,0.001785,0.0015,0.001903,0.4043,44.8
186,0.0014,0.000386,0.001786,0.001496,0.001898,0.4062,44.3
187,0.001397,0.000385,0.001781,0.001496,0.001893,0.4062,44.5
188,0.001394,0.000384,0.001778,0.001497,0.001896,0.4062,43.9
189,0.001395,0.000384,0.001779,0.001491,0.00189,0.4121,44.9
190,0.00139,0.000381,0.001772,0.001508,0.001904,0.418,44.7
191,0.00139,0.000379,0.00177,0.001486,0.001881,0.4219,44.4
192,0.001385,0.000377,0.001762,0.00149,0.001887,0.4238,44.5
193,0.001386,0.000378,0.001763,0.001479,0.001871,0.4258,44.5
194,0.001379,0.000374,0.001753,0.001498,0.001887,0.4297,45.0
195,0.001379,0.000373,0.001752,0.001474,0.001861,0.4316,44.8
196,0.001376,0.000372,0.001747,0.001482,0.001862,0.4355,44.7
197,0.001372,0.00037,0.001742,0.001466,0.001846,0.4375,45.8
198,0.00137,0.000369,0.001739,0.001468,0.001854,0.4395,45.9
199,0.001373,0.000368,0.001741,0.001479,0.001857,0.4434,46.0
200,0.001369,0.000367,0.001736,0.001479,0.001857,0.4453,46.3
201,0.001364,0.000366,0.001731,0.001473,0.001856,0.4453,50.8
202,0.001367,0.000366,0.001733,0.001465,0.001845,0.4453,49.7
203,0.001364,0.000365,0.00173,0.001479,0.001863,0.4492,51.4
204,0.001364,0.000365,0.001729,0.001458,0.001836,0.4492,50.9
205,0.001359,0.000364,0.001722,0.001464,0.00184,0.4512,51.1
206,0.001363,0.000363,0.001726,0.001475,0.001857,0.4531,50.0
207,0.001357,0.000363,0.001719,0.001457,0.001837,0.457,49.5
208,0.001358,0.000361,0.001719,0.001451,0.001819,0.4609,48.9
209,0.001352,0.000359,0.001711,0.001475,0.001846,0.4629,48.8
210,0.00135,0.000358,0.001708,0.001456,0.00183,0.4688,48.9
211,0.001351,0.000356,0.001707,0.001455,0.001822,0.4727,49.8
212,0.001348,0.000355,0.001703,0.00144,0.001808,0.4746,50.1
213,0.001343,0.000355,0.001698,0.001446,0.001813,0.4766,50.4
214,0.001342,0.000353,0.001695,0.001442,0.001808,0.4766,50.9
215,0.001344,0.000353,0.001697,0.001435,0.001802,0.4766,49.7
216,0.001339,0.000353,0.001692,0.001458,0.001824,0.4785,48.9
217,0.001343,0.000352,0.001694,0.001441,0.001806,0.4824,48.7
218,0.001337,0.000352,0.001689,0.001442,0.001804,0.4844,47.5
219,0.00134,0.000351,0.001691,0.001433,0.001797,0.4863,46.9
220,0.001332,0.000351,0.001683,0.001431,0.001794,0.4883,46.9
221,0.001335,0.000349,0.001684,0.001441,0.001804,0.4922,47.3
222,0.001333,0.000349,0.001681,0.001441,0.001809,0.4941,47.4
223,0.001328,0.000347,0.001675,0.001426,0.001786,0.4961,48.4
224,0.00133,0.000346,0.001677,0.00145,0.001808,0.5,48.6
225,0.001324,0.000345,0.001669,0.001422,0.001779,0.5,49.3
226,0.001325,0.000345,0.00167,0.001423,0.00178,0.5039,48.4
227,0.001323,0.000344,0.001667,0.001424,0.00178,0.5039,46.9
228,0.001323,0.000343,0.001666,0.001422,0.00178,0.5098,47.2
229,0.001324,0.000342,0.001666,0.001431,0.001789,0.5098,47.8
230,0.001319,0.000343,0.001662,0.001419,0.001776,0.5098,48.5
231,0.001318,0.000342,0.00166,0.001416,0.001772,0.5137,48.8
232,0.001316,0.000341,0.001658,0.001415,0.001769,0.5156,47.6
233,0.001314,0.00034,0.001654,0.001413,0.001764,0.5195,48.1
234,0.001315,0.00034,0.001655,0.001408,0.001759,0.5215,47.4
235,0.001311,0.000337,0.001649,0.001413,0.001767,0.5273,47.7
236,0.001311,0.000337,0.001649,0.001411,0.001768,0.5273,47.7
237,0.001309,0.000337,0.001647,0.001415,0.001765,0.5273,47.0
238,0.001309,0.000337,0.001646,0.001402,0.001748,0.5293,47.2
239,0.001307,0.000336,0.001642,0.001405,0.001755,0.5312,47.4
240,0.001304,0.000335,0.001639,0.001399,0.001745,0.5332,46.9
241,0.001302,0.000334,0.001637,0.0014,0.001748,0.5352,48.2
242,0.001302,0.000335,0.001637,0.001418,0.001764,0.5371,48.2
243,0.001302,0.000335,0.001637,0.001401,0.001749,0.5371,48.3
244,0.0013,0.000334,0.001634,0.0014,0.001746,0.541,47.3
245,0.001299,0.000334,0.001633,0.001393,0.001736,0.5449,47.8
246,0.001296,0.000332,0.001628,0.001392,0.001737,0.5488,48.0
247,0.001301,0.000331,0.001632,0.001391,0.001737,0.5508,48.1
248,0.001293,0.00033,0.001623,0.001388,0.001733,0.5527,46.2
249,0.001297,0.000331,0.001627,0.001431,0.001773,0.5547,46.5
250,0.001296,0.00033,0.001626,0.001391,0.001734,0.5547,46.7
251,0.001289,0.00033,0.001619,0.001386,0.001726,0.5586,46.6
252,0.001291,0.000328,0.001619,0.001385,0.001724,0.5625,47.3
253,0.001288,0.000327,0.001615,0.001382,0.001725,0.5645,46.3
254,0.001291,0.000327,0.001618,0.001397,0.001737,0.5684,46.1
255,0.001287,0.000327,0.001614,0.001381,0.001723,0.5723,46.5
256,0.001281,0.000328,0.001608,0.001382,0.001722,0.5742,47.4
257,0.001285,0.000326,0.001611,0.001376,0.001716,0.5762,47.8
258,0.00128,0.000326,0.001606,0.001379,0.001719,0.5781,47.7
259,0.001283,0.000325,0.001608,0.001376,0.001711,0.5801,47.6
260,0.001275,0.000323,0.001599,0.001376,0.001711,0.5859,46.4
261,0.001277,0.000321,0.001598,0.001399,0.001732,0.5859,47.1
262,0.00128,0.000322,0.001602,0.001376,0.001712,0.5859,47.0
263,0.001277,0.000322,0.001599,0.001368,0.001706,0.5879,46.6
264,0.001277,0.000322,0.001599,0.001374,0.001708,0.5898,46.8
265,0.00127,0.000321,0.001592,0.001366,0.0017,0.5898,46.5
266,0.001273,0.00032,0.001593,0.001364,0.001697,0.5918,47.1
267,0.00127,0.00032,0.00159,0.001378,0.001713,0.5938,46.7
268,0.001271,0.00032,0.00159,0.001364,0.001695,0.5977,46.8
269,0.001268,0.000319,0.001588,0.001372,0.001701,0.5977,46.3
270,0.001266,0.000319,0.001584,0.001364,0.001696,0.6035,46.0
271,0.001271,0.000318,0.001589,0.001372,0.001705,0.6035,46.1
272,0.001266,0.000319,0.001585,0.001372,0.001701,0.6074,46.8
273,0.001265,0.000318,0.001583,0.001362,0.001691,0.6074,46.5
274,0.001264,0.000317,0.001581,0.001356,0.001687,0.6094,45.9
275,0.001263,0.000317,0.00158,0.001362,0.001693,0.6113,46.3
276,0.00126,0.000318,0.001577,0.001358,0.001688,0.6152,46.1
277,0.001261,0.000316,0.001577,0.001364,0.001694,0.6172,46.2
278,0.001258,0.000316,0.001573,0.001351,0.001679,0.6172,46.9
279,0.001258,0.000316,0.001573,0.001363,0.001695,0.6191,46.4
280,0.001257,0.000316,0.001573,0.001351,0.001679,0.6211,47.8
281,0.001257,0.000315,0.001571,0.001357,0.001684,0.6211,49.3
282,0.00126,0.000314,0.001574,0.001359,0.001685,0.623,50.5
283,0.001255,0.000313,0.001568,0.001348,0.001673,0.623,51.1
284,0.001254,0.000313,0.001567,0.001351,0.00168,0.627,50.5
285,0.001252,0.000314,0.001565,0.001364,0.001692,0.6289,49.7
286,0.001254,0.000313,0.001567,0.001348,0.001673,0.6309,48.4
287,0.001251,0.000313,0.001564,0.001346,0.001672,0.6309,48.6
288,0.00125,0.000313,0.001563,0.00136,0.001687,0.6328,47.1
289,0.00125,0.000313,0.001563,0.001348,0.001675,0.6348,47.6
290,0.001249,0.000313,0.001562,0.001346,0.001673,0.6367,48.4
291,0.001247,0.000314,0.001561,0.001346,0.001673,0.6367,46.3
292,0.001245,0.000314,0.001559,0.001348,0.001671,0.6387,47.1
293,0.001249,0.000313,0.001561,0.001346,0.001671,0.6406,47.1
294,0.001244,0.000312,0.001556,0.001346,0.001669,0.6406,46.5
295,0.001246,0.000312,0.001558,0.001343,0.001669,0.6426,46.7
296,0.001243,0.000312,0.001555,0.001342,0.001664,0.6445,47.2
297,0.001241,0.000312,0.001552,0.001337,0.00166,0.6465,47.5
298,0.001242,0.000311,0.001553,0.001345,0.001669,0.6504,46.2
299,0.001238,0.00031,0.001548,0.001344,0.001667,0.6504,46.4
300,0.00124,0.00031,0.001551,0.001337,0.00166,0.6504,47.2
301,0.001244,0.000311,0.001555,0.001338,0.001662,0.6504,45.9
302,0.001238,0.000311,0.001549,0.001338,0.001663,0.6504,46.6
303,0.001239,0.000311,0.00155,0.001346,0.001667,0.6504,46.6
304,0.00124,0.000309,0.00155,0.001342,0.001664,0.6523,46.5
305,0.001238,0.000309,0.001547,0.001333,0.001658,0.6543,46.7
306,0.001234,0.000309,0.001543,0.001333,0.001659,0.6562,45.8
307,0.001233,0.000308,0.001541,0.001335,0.001655,0.6582,47.8
308,0.001233,0.000308,0.00154,0.001328,0.00165,0.6582,46.1
309,0.001238,0.000309,0.001546,0.001335,0.001657,0.6582,46.4
310,0.001231,0.000308,0.00154,0.001338,0.001659,0.6602,47.4
311,0.001233,0.000307,0.00154,0.001332,0.001653,0.6602,47.6
312,0.001233,0.000308,0.001541,0.001377,0.001698,0.6602,46.9
313,0.001234,0.000309,0.001542,0.001326,0.001649,0.6602,47.6
314,0.001235,0.000309,0.001544,0.001332,0.001656,0.6621,48.2
315,0.001229,0.000308,0.001537,0.001327,0.00165,0.6621,48.5
316,0.001227,0.000309,0.001536,0.001332,0.001655,0.6641,49.0
317,0.001229,0.000309,0.001538,0.001325,0.001646,0.666,48.5
318,0.001227,0.000308,0.001535,0.001324,0.001646,0.668,49.1
319,0.001227,0.00031,0.001536,0.001324,0.001647,0.6699,48.5
320,0.001225,0.000308,0.001533,0.001347,0.001669,0.6699,47.7
321,0.001225,0.000309,0.001534,0.00133,0.00165,0.6719,47.4
322,0.001226,0.000309,0.001535,0.001325,0.001646,0.6738,47.8
323,0.001226,0.000308,0.001533,0.001323,0.001638,0.6738,47.5
324,0.001227,0.000307,0.001534,0.001325,0.001646,0.6738,47.2
325,0.001225,0.000307,0.001532,0.001326,0.001651,0.6738,47.8
326,0.001224,0.000308,0.001532,0.001325,0.001647,0.6738,47.9
327,0.001221,0.000308,0.001529,0.001317,0.001634,0.6758,48.4
328,0.001219,0.000307,0.001526,0.001321,0.00164,0.6758,47.3
329,0.001225,0.000306,0.00153,0.001326,0.001647,0.6758,48.5
330,0.00122,0.000307,0.001527,0.001338,0.001658,0.6758,47.6
331,0.001219,0.000306,0.001526,0.001318,0.001639,0.6777,46.8
332,0.001218,0.000307,0.001525,0.001316,0.001635,0.6797,47.2
333,0.001219,0.000307,0.001527,0.001319,0.00164,0.6816,47.2
334,0.00122,0.000307,0.001527,0.001317,0.001638,0.6836,47.3
335,0.001217,0.000307,0.001523,0.001325,0.001642,0.6836,47.2
336,0.001218,0.000305,0.001524,0.00132,0.001638,0.6855,46.1
337,0.001214,0.000305,0.001519,0.001313,0.001631,0.6875,46.1
338,0.001218,0.000305,0.001522,0.001314,0.001631,0.6895,46.7
339,0.001216,0.000305,0.001521,0.001311,0.001625,0.6914,46.3
340,0.001212,0.000304,0.001515,0.001313,0.001629,0.6914,46.1
341,0.001215,0.000304,0.001519,0.001316,0.001635,0.6914,46.5
342,0.001213,0.000305,0.001517,0.001311,0.001625,0.6914,46.5
343,0.001212,0.000304,0.001516,0.00131,0.001622,0.6934,47.2
344,0.001212,0.000303,0.001515,0.001309,0.001621,0.6953,45.9
345,0.001214,0.000304,0.001517,0.001309,0.001626,0.6973,46.7
346,0.001211,0.000304,0.001515,0.001306,0.001622,0.6973,46.3
347,0.00121,0.000304,0.001514,0.001311,0.001631,0.6992,48.0
348,0.00121,0.000304,0.001513,0.001313,0.001629,0.7012,52.2
349,0.00121,0.000303,0.001513,0.001318,0.001633,0.7031,54.2
350,0.00121,0.000302,0.001512,0.001307,0.001621,0.7051,52.4
351,0.001206,0.000301,0.001507,0.001305,0.001622,0.707,54.5
352,0.001205,0.000301,0.001506,0.001303,0.001619,0.709,48.2
353,0.001204,0.000302,0.001506,0.001316,0.001628,0.709,46.1
354,0.001205,0.000301,0.001506,0.001317,0.001634,0.709,46.9
355,0.001208,0.000302,0.00151,0.001301,0.001619,0.7109,46.4
356,0.001204,0.000302,0.001506,0.001301,0.001615,0.7109,47.1
357,0.001205,0.000302,0.001507,0.001297,0.001613,0.7109,47.1
358,0.001202,0.000303,0.001505,0.001307,0.001623,0.7109,46.5
359,0.001205,0.000301,0.001506,0.001302,0.001618,0.7109,46.2
360,0.001205,0.000301,0.001506,0.001299,0.00162,0.7109,47.6
361,0.0012,0.000301,0.001501,0.0013,0.001614,0.7129,49.2
362,0.001201,0.0003,0.001502,0.001299,0.001614,0.7148,50.3
363,0.001201,0.0003,0.001502,0.001299,0.001609,0.7168,51.2
364,0.0012,0.0003,0.0015,0.001317,0.001633,0.7188,50.0
365,0.001202,0.000301,0.001503,0.001297,0.001611,0.7207,49.1
366,0.0012,0.000301,0.001501,0.001296,0.001614,0.7207,50.0
367,0.001197,0.0003,0.001497,0.001298,0.001612,0.7227,50.1
368,0.001199,0.0003,0.0015,0.001294,0.001608,0.7227,50.8
369,0.0012,0.0003,0.0015,0.001301,0.001617,0.7227,50.0
370,0.001197,0.000299,0.001496,0.001294,0.001608,0.7227,50.4
371,0.001199,0.000299,0.001498,0.001296,0.001607,0.7246,49.2
372,0.001196,0.000299,0.001495,0.0013,0.001616,0.7246,49.4
373,0.001193,0.000299,0.001492,0.001316,0.001632,0.7246,48.0
374,0.001198,0.0003,0.001498,0.001297,0.001608,0.7246,47.2
375,0.001196,0.000299,0.001495,0.001305,0.001621,0.7266,47.6
376,0.001198,0.0003,0.001497,0.001297,0.001611,0.7285,47.0
377,0.001197,0.000299,0.001496,0.001292,0.001607,0.7305,46.4
378,0.001193,0.000299,0.001492,0.001287,0.0016,0.7305,47.2
379,0.001195,0.0003,0.001494,0.001288,0.0016,0.7324,47.0
380,0.001191,0.000299,0.00149,0.001286,0.001599,0.7324,47.5
381,0.001192,0.000299,0.001491,0.001289,0.001602,0.7324,47.1
382,0.001192,0.000299,0.001491,0.001305,0.001616,0.7344,46.8
383,0.001194,0.000299,0.001493,0.001287,0.001597,0.7344,45.9
384,0.001192,0.000298,0.00149,0.001284,0.0016,0.7344,46.4
385,0.001191,0.000298,0.001489,0.001292,0.001601,0.7363,48.7
386,0.001191,0.000298,0.001489,0.001289,0.001601,0.7363,47.0
387,0.001191,0.000298,0.001489,0.001303,0.001613,0.7363,46.5
