epoch,train_recon,train_vq,train_total,val_recon,val_total,codebook_util,epoch_time_sec
55,0.002034,0.000601,0.002635,0.002149,0.002738,0.3125,46.8
56,0.002016,0.000583,0.0026,0.002113,0.002692,0.3203,45.4
57,0.002,0.000556,0.002556,0.002102,0.002657,0.3398,47.1
58,0.001992,0.000539,0.00253,0.002069,0.002605,0.3477,46.1
59,0.001958,0.000525,0.002483,0.002069,0.002608,0.3555,46.0
60,0.001948,0.000523,0.002472,0.002069,0.002605,0.3633,46.0
61,0.001937,0.000522,0.002459,0.002053,0.002577,0.3633,47.4
62,0.001937,0.000522,0.002458,0.002033,0.002558,0.3711,47.3
63,0.001899,0.00052,0.002419,0.002005,0.002537,0.3828,46.8
64,0.001888,0.000525,0.002413,0.001988,0.002523,0.3945,45.9
65,0.001886,0.000531,0.002417,0.001965,0.002505,0.4023,45.3
66,0.001849,0.000534,0.002383,0.001953,0.002502,0.4062,45.6
67,0.001837,0.000538,0.002374,0.001949,0.002496,0.4141,46.6
68,0.001834,0.000546,0.00238,0.001923,0.00248,0.4219,47.2
69,0.001815,0.000546,0.002361,0.00191,0.002458,0.4297,46.1
70,0.001799,0.000543,0.002342,0.001893,0.002443,0.4375,45.5
71,0.001792,0.000545,0.002338,0.00191,0.002465,0.4453,45.2
72,0.001773,0.000544,0.002317,0.00188,0.002441,0.4531,45.5
73,0.001763,0.000544,0.002307,0.001855,0.002406,0.4609,46.3
74,0.001752,0.00054,0.002293,0.00187,0.002425,0.4688,45.5
75,0.001738,0.000539,0.002277,0.001836,0.002386,0.4727,45.1
76,0.00173,0.000537,0.002267,0.001868,0.002418,0.4805,44.4
77,0.001734,0.000537,0.002271,0.001824,0.00236,0.4844,45.8
78,0.001712,0.00053,0.002242,0.001825,0.002364,0.4922,45.9
79,0.001701,0.000528,0.002229,0.001807,0.002342,0.4961,46.6
80,0.0017,0.000528,0.002229,0.001944,0.002475,0.4961,45.7
81,0.001693,0.000527,0.002219,0.001799,0.002335,0.5039,44.4
82,0.001683,0.000528,0.002211,0.001795,0.002326,0.5039,44.8
83,0.001683,0.000524,0.002207,0.001783,0.00232,0.5156,45.6
84,0.00167,0.000524,0.002194,0.001761,0.002285,0.5195,44.7
85,0.001657,0.000518,0.002174,0.00176,0.00229,0.5195,44.4
86,0.00166,0.000518,0.002178,0.001772,0.002301,0.5273,44.5
87,0.001645,0.000514,0.002159,0.001752,0.002272,0.5391,45.6
88,0.001645,0.000512,0.002157,0.001739,0.002264,0.543,45.0
89,0.001644,0.00051,0.002154,0.001745,0.002262,0.5508,45.0
90,0.001628,0.000507,0.002136,0.001732,0.002241,0.5586,45.5
91,0.001628,0.000502,0.00213,0.00172,0.002233,0.5664,45.3
92,0.001619,0.000498,0.002117,0.001707,0.002213,0.5742,45.2
93,0.001611,0.000492,0.002103,0.001707,0.002205,0.582,45.5
94,0.00161,0.000488,0.002098,0.00171,0.002205,0.5938,44.5
95,0.001593,0.000481,0.002074,0.001708,0.002202,0.5977,44.6
96,0.001587,0.000479,0.002067,0.001689,0.002194,0.6016,44.7
97,0.001585,0.00048,0.002065,0.00169,0.002185,0.6055,44.6
98,0.001583,0.000477,0.00206,0.001673,0.002157,0.6055,45.2
99,0.00158,0.000474,0.002054,0.001683,0.002167,0.6133,46.0
100,0.001573,0.000471,0.002043,0.001662,0.002149,0.6172,45.7
101,0.001564,0.000469,0.002032,0.001671,0.002162,0.6211,45.1
102,0.001559,0.000468,0.002027,0.001661,0.002143,0.6328,44.5
103,0.001557,0.000465,0.002022,0.001646,0.002126,0.6406,46.5
104,0.001551,0.000463,0.002014,0.001662,0.002142,0.6445,46.0
105,0.001554,0.000462,0.002016,0.001653,0.00213,0.6484,46.0
106,0.001544,0.000461,0.002005,0.001634,0.002117,0.6562,45.9
107,0.001539,0.000458,0.001997,0.001648,0.00212,0.6602,46.0
108,0.001537,0.000457,0.001994,0.001627,0.002099,0.6719,45.5
109,0.001532,0.000453,0.001985,0.001643,0.002108,0.6719,45.1
110,0.001529,0.000452,0.001981,0.001617,0.002082,0.6836,45.6
111,0.001524,0.000449,0.001973,0.001616,0.002073,0.6914,46.7
112,0.001522,0.000446,0.001967,0.001614,0.002076,0.6953,48.0
113,0.001511,0.000444,0.001955,0.001607,0.002063,0.707,48.3
114,0.001515,0.000442,0.001956,0.001641,0.002104,0.7148,46.4
115,0.001503,0.00044,0.001942,0.001596,0.002052,0.7227,46.0
116,0.001504,0.000437,0.001942,0.001597,0.002046,0.7305,47.4
117,0.001498,0.000434,0.001931,0.001615,0.00206,0.7383,45.4
118,0.00149,0.000431,0.001921,0.001586,0.002033,0.7461,45.8
119,0.001491,0.000429,0.00192,0.001592,0.002037,0.75,46.8
120,0.001485,0.000426,0.001911,0.001646,0.002093,0.75,46.1
121,0.001488,0.000427,0.001915,0.001585,0.002025,0.7539,46.0
122,0.001483,0.000425,0.001908,0.00159,0.002034,0.7617,46.9
123,0.001475,0.000423,0.001898,0.001581,0.002018,0.7695,46.8
124,0.001474,0.000421,0.001895,0.001573,0.002001,0.7695,46.0
125,0.001465,0.00042,0.001885,0.001566,0.002002,0.7773,45.7
126,0.001471,0.000421,0.001892,0.001559,0.001993,0.7812,45.9
127,0.001464,0.000419,0.001883,0.001559,0.001994,0.7891,46.3
128,0.001463,0.000417,0.00188,0.001566,0.002001,0.793,44.8
129,0.00146,0.000416,0.001876,0.001569,0.001999,0.7969,45.4
130,0.001454,0.000415,0.001869,0.001564,0.001995,0.7969,45.0
131,0.001456,0.000416,0.001871,0.001551,0.001973,0.8008,45.3
132,0.001454,0.000414,0.001868,0.001553,0.001983,0.8086,45.6
133,0.001448,0.000413,0.001861,0.001539,0.001959,0.8164,46.4
134,0.001444,0.000411,0.001855,0.001543,0.001966,0.8242,45.6
135,0.001443,0.00041,0.001853,0.001534,0.001959,0.832,46.2
136,0.001438,0.000408,0.001846,0.001535,0.001959,0.8359,45.7
137,0.001433,0.000409,0.001842,0.001536,0.001958,0.8438,46.1
138,0.001442,0.000407,0.001848,0.001527,0.001945,0.8438,46.0
139,0.001429,0.000406,0.001835,0.001524,0.001945,0.8516,45.8
140,0.001427,0.000405,0.001831,0.00152,0.001939,0.8555,46.2
141,0.001427,0.000403,0.00183,0.001522,0.001937,0.8633,44.3
142,0.00143,0.000403,0.001832,0.001533,0.001955,0.8672,44.7
143,0.001421,0.000402,0.001823,0.001514,0.001934,0.8672,46.5
144,0.001423,0.000401,0.001824,0.001518,0.001935,0.875,45.7
145,0.00142,0.000401,0.001821,0.001512,0.00192,0.8867,45.2
146,0.001415,0.000398,0.001812,0.00151,0.00192,0.8906,45.9
147,0.001411,0.000397,0.001808,0.001502,0.001913,0.8945,45.8
148,0.001408,0.000395,0.001803,0.001505,0.001914,0.8984,44.4
149,0.001405,0.000395,0.0018,0.0015,0.001907,0.9023,45.1
150,0.001404,0.000394,0.001798,0.001504,0.001909,0.9141,45.1
151,0.001404,0.000392,0.001796,0.001523,0.001926,0.9258,44.9
152,0.001398,0.00039,0.001788,0.0015,0.001901,0.9375,45.1
153,0.001396,0.000387,0.001782,0.001494,0.001894,0.9492,45.7
154,0.001393,0.000385,0.001778,0.001495,0.001891,0.9531,45.8
155,0.001384,0.000384,0.001768,0.001478,0.001871,0.9648,45.3
156,0.001386,0.000382,0.001768,0.001507,0.001904,0.9727,46.4
157,0.001385,0.000381,0.001766,0.001475,0.001869,0.9766,47.2
158,0.001385,0.00038,0.001764,0.001488,0.001882,0.9766,46.7
159,0.001381,0.000379,0.00176,0.001469,0.001861,0.9766,46.4
160,0.001376,0.000378,0.001754,0.00147,0.001862,0.9844,46.4
161,0.001372,0.000378,0.00175,0.00147,0.001861,0.9922,45.1
162,0.001371,0.000377,0.001749,0.001491,0.001883,1.0,46.1
163,0.001375,0.000378,0.001753,0.001467,0.001859,1.0,46.2
164,0.001368,0.000378,0.001746,0.001477,0.001873,1.0,46.7
165,0.001371,0.000378,0.001749,0.001478,0.001869,1.0,47.4
166,0.001365,0.000377,0.001742,0.001469,0.001861,1.0,46.3
167,0.001362,0.000376,0.001738,0.001461,0.001855,1.0,45.6
168,0.00137,0.000375,0.001744,0.001459,0.001845,1.0,45.7
169,0.001362,0.000376,0.001738,0.001461,0.001852,1.0,45.8
170,0.001359,0.000375,0.001734,0.001456,0.001846,1.0,45.3
171,0.001361,0.000375,0.001736,0.001473,0.001859,1.0,46.0
172,0.001359,0.000376,0.001735,0.001461,0.001848,1.0,46.3
173,0.001358,0.000375,0.001733,0.001461,0.001851,1.0,46.0
174,0.00136,0.000375,0.001735,0.001451,0.00184,1.0,45.1
175,0.001359,0.000375,0.001734,0.001463,0.001854,1.0,44.7
176,0.001353,0.000375,0.001727,0.001457,0.001847,1.0,44.3
177,0.001351,0.000375,0.001725,0.001461,0.00185,1.0,44.4
178,0.001353,0.000376,0.001729,0.001444,0.001834,1.0,44.9
179,0.001356,0.000375,0.001731,0.001446,0.001835,1.0,46.0
180,0.001351,0.000376,0.001727,0.001497,0.001885,1.0,45.3
181,0.001351,0.000375,0.001726,0.001473,0.001867,1.0,45.3
182,0.001348,0.000376,0.001724,0.001445,0.001834,1.0,45.9
183,0.001354,0.000377,0.00173,0.00144,0.001833,1.0,46.6
184,0.001342,0.000376,0.001719,0.001464,0.001852,1.0,46.4
185,0.001348,0.000376,0.001724,0.001458,0.001854,1.0,47.0
186,0.001344,0.000377,0.001721,0.001446,0.001834,1.0,46.9
187,0.001349,0.000377,0.001726,0.001462,0.001858,1.0,46.1
188,0.001347,0.000378,0.001725,0.001442,0.001834,1.0,45.8
189,0.001341,0.000377,0.001718,0.00144,0.001833,1.0,46.8
190,0.001345,0.000377,0.001723,0.00144,0.001832,1.0,47.5
191,0.001341,0.000378,0.001719,0.001451,0.001842,1.0,46.7
192,0.001338,0.000377,0.001715,0.001435,0.001829,1.0,46.6
193,0.001343,0.000378,0.001721,0.001437,0.001828,1.0,45.3
194,0.001336,0.000378,0.001713,0.001445,0.001836,1.0,45.3
195,0.001343,0.000378,0.001721,0.001461,0.001855,1.0,45.6
196,0.001336,0.000378,0.001714,0.001433,0.001828,1.0,46.2
197,0.001337,0.000378,0.001715,0.001434,0.001832,1.0,45.6
198,0.001334,0.000378,0.001713,0.001438,0.001829,1.0,46.6
199,0.001338,0.000379,0.001717,0.001436,0.001829,1.0,45.8
200,0.001334,0.000379,0.001713,0.001429,0.001825,1.0,44.6
