epoch,train_recon,train_vq,train_total,val_recon,val_total,codebook_util,epoch_time_sec
82,0.001895,0.000702,0.002597,0.002002,0.002705,0.293,45.7
83,0.001879,0.000697,0.002576,0.001988,0.002701,0.2969,45.8
84,0.001879,0.000695,0.002574,0.002029,0.002717,0.3008,44.9
85,0.001873,0.000686,0.002558,0.00199,0.002699,0.3047,45.7
86,0.001854,0.00069,0.002544,0.00196,0.00266,0.3047,46.8
87,0.001858,0.00069,0.002547,0.001973,0.002687,0.3047,45.3
88,0.001848,0.00069,0.002538,0.002008,0.002714,0.3086,45.0
89,0.001845,0.000692,0.002537,0.00198,0.002702,0.3086,45.3
90,0.001836,0.000692,0.002528,0.00194,0.002648,0.3086,44.9
91,0.001841,0.000692,0.002533,0.001947,0.002684,0.3125,45.0
92,0.001823,0.000689,0.002511,0.001943,0.002667,0.3164,44.5
93,0.001817,0.000689,0.002506,0.001952,0.002664,0.3164,45.3
94,0.001813,0.000685,0.002499,0.001929,0.002633,0.3203,44.7
95,0.001806,0.000682,0.002488,0.001914,0.002614,0.3203,44.5
96,0.001804,0.000684,0.002489,0.001914,0.002632,0.3203,44.4
97,0.001795,0.000686,0.002481,0.001915,0.002613,0.3242,44.6
98,0.001794,0.000682,0.002476,0.001906,0.002604,0.3242,44.7
99,0.00179,0.000682,0.002472,0.001894,0.002587,0.3242,44.5
100,0.001776,0.000676,0.002452,0.001883,0.002569,0.3359,44.1
101,0.001776,0.000666,0.002442,0.001915,0.002612,0.3398,44.1
102,0.001765,0.000663,0.002428,0.001878,0.002563,0.3398,43.8
103,0.00176,0.000663,0.002424,0.001863,0.002543,0.3438,44.2
104,0.001762,0.000658,0.00242,0.001895,0.002569,0.3516,44.0
105,0.001746,0.00065,0.002395,0.001853,0.002516,0.3516,45.2
106,0.001741,0.000649,0.00239,0.001853,0.002526,0.3516,44.7
107,0.001737,0.00065,0.002387,0.001844,0.002519,0.3555,45.0
108,0.001737,0.000646,0.002383,0.001841,0.002501,0.3711,44.7
109,0.001721,0.000633,0.002354,0.001849,0.002487,0.375,44.6
110,0.001719,0.000627,0.002346,0.001839,0.002488,0.3789,44.5
111,0.001712,0.000624,0.002335,0.001804,0.002433,0.3867,44.3
112,0.001701,0.000616,0.002316,0.001798,0.002427,0.3906,44.8
113,0.0017,0.000608,0.002308,0.001794,0.002427,0.3984,44.4
114,0.001688,0.000603,0.002291,0.001855,0.002475,0.4023,44.5
115,0.001688,0.0006,0.002288,0.001803,0.002417,0.4062,44.1
116,0.001678,0.000597,0.002275,0.001777,0.002391,0.4102,44.9
117,0.001673,0.000594,0.002267,0.00178,0.002391,0.4141,44.9
118,0.001664,0.000588,0.002252,0.001763,0.002365,0.418,44.5
119,0.001661,0.000583,0.002243,0.001754,0.002363,0.4258,44.4
120,0.001658,0.00058,0.002237,0.001771,0.002377,0.4336,44.1
121,0.001654,0.000575,0.002228,0.001751,0.002349,0.4453,44.0
122,0.001645,0.00057,0.002216,0.001741,0.002325,0.4492,44.5
123,0.001644,0.000564,0.002208,0.001731,0.002311,0.4531,43.8
124,0.001626,0.000558,0.002184,0.001724,0.00229,0.457,44.9
125,0.001629,0.000556,0.002185,0.001723,0.002288,0.4648,44.1
126,0.001621,0.000552,0.002173,0.00172,0.002274,0.4688,43.7
127,0.001612,0.000544,0.002156,0.001742,0.002299,0.4727,44.5
128,0.00161,0.000539,0.00215,0.001722,0.002277,0.4766,44.0
129,0.001608,0.000536,0.002144,0.001712,0.002264,0.4844,43.9
130,0.0016,0.000531,0.002131,0.001702,0.002257,0.4883,43.8
131,0.001593,0.000526,0.002119,0.001702,0.002232,0.5,44.4
132,0.00159,0.000519,0.002109,0.001696,0.002231,0.5117,44.9
133,0.00158,0.000514,0.002094,0.001679,0.002212,0.5234,45.1
134,0.001573,0.000505,0.002078,0.001669,0.002194,0.5273,45.5
135,0.001566,0.0005,0.002066,0.001698,0.002221,0.5312,45.4
136,0.001565,0.000497,0.002062,0.001674,0.002197,0.5352,44.6
137,0.001558,0.000495,0.002053,0.001667,0.002174,0.5469,45.0
138,0.00155,0.000488,0.002038,0.001653,0.002154,0.5508,45.9
139,0.001548,0.000485,0.002032,0.00165,0.002155,0.5586,45.3
140,0.001549,0.000483,0.002032,0.001646,0.002145,0.5625,44.9
141,0.001535,0.00048,0.002015,0.001635,0.002129,0.5781,45.3
142,0.001532,0.000472,0.002004,0.001633,0.002121,0.5938,45.1
143,0.001529,0.000467,0.001996,0.001624,0.002105,0.6016,43.6
144,0.001519,0.000463,0.001982,0.001616,0.002093,0.6055,45.0
145,0.001524,0.000461,0.001985,0.001623,0.002092,0.6094,43.9
146,0.001514,0.000459,0.001973,0.001613,0.002092,0.6133,44.4
147,0.00151,0.000455,0.001965,0.001604,0.002084,0.6211,44.6
148,0.001505,0.000453,0.001958,0.001612,0.002079,0.6211,44.4
149,0.001505,0.000451,0.001956,0.001619,0.002084,0.6289,44.7
150,0.001498,0.000449,0.001947,0.001591,0.002047,0.6367,45.7
151,0.001492,0.000444,0.001936,0.001597,0.002058,0.6445,44.0
152,0.001492,0.000444,0.001935,0.001594,0.002054,0.6484,44.6
153,0.001486,0.000438,0.001924,0.001578,0.002029,0.6602,44.1
154,0.00148,0.000436,0.001916,0.001583,0.002032,0.668,44.7
155,0.001479,0.000433,0.001913,0.001579,0.002033,0.6719,44.4
156,0.001482,0.000432,0.001914,0.00158,0.002032,0.6719,44.6
157,0.00147,0.000431,0.001901,0.001578,0.002027,0.6758,43.9
158,0.001474,0.000431,0.001905,0.001575,0.00202,0.6797,44.9
159,0.001469,0.000429,0.001898,0.001578,0.002022,0.6836,45.0
160,0.001462,0.000427,0.001888,0.001567,0.002008,0.6875,44.9
161,0.001468,0.000427,0.001896,0.001575,0.002012,0.6953,44.1
162,0.001463,0.000424,0.001887,0.001556,0.001999,0.7031,44.4
163,0.001456,0.000424,0.00188,0.001554,0.001988,0.7109,44.8
164,0.001452,0.000421,0.001873,0.001559,0.001991,0.7148,45.7
165,0.001463,0.00042,0.001883,0.001556,0.001988,0.7188,44.0
166,0.001448,0.000418,0.001866,0.001555,0.001984,0.7227,44.0
167,0.001445,0.000417,0.001862,0.001547,0.001979,0.7227,45.0
168,0.001443,0.000415,0.001858,0.001571,0.002001,0.7266,45.0
169,0.001441,0.000414,0.001855,0.001542,0.001976,0.7344,45.5
170,0.001437,0.000412,0.001848,0.001534,0.001962,0.7422,46.0
171,0.001441,0.000409,0.001851,0.001535,0.001956,0.75,45.0
172,0.001434,0.000408,0.001842,0.00154,0.001964,0.7617,45.1
173,0.00143,0.000407,0.001837,0.001526,0.001949,0.7656,45.4
174,0.00143,0.000406,0.001835,0.001525,0.001945,0.7695,44.8
175,0.001424,0.000403,0.001827,0.001517,0.001935,0.7773,44.2
176,0.00142,0.000401,0.001822,0.001523,0.001936,0.7891,44.3
177,0.001423,0.000399,0.001822,0.001516,0.001927,0.793,45.0
178,0.001415,0.000398,0.001813,0.001522,0.001933,0.793,44.9
179,0.001417,0.000397,0.001814,0.001506,0.001918,0.793,46.8
180,0.001417,0.000398,0.001815,0.001506,0.001913,0.7969,46.1
181,0.001411,0.000395,0.001806,0.001505,0.001908,0.8047,45.8
182,0.001408,0.000392,0.0018,0.001512,0.001919,0.8086,45.3
183,0.001406,0.000391,0.001798,0.001547,0.001951,0.8164,44.1
184,0.001405,0.00039,0.001796,0.001496,0.001894,0.8164,45.0
185,0.001403,0.00039,0.001793,0.001497,0.0019,0.8203,44.7
186,0.001397,0.000389,0.001786,0.001506,0.001906,0.8281,45.0
187,0.001398,0.000387,0.001785,0.001506,0.001913,0.8281,43.8
188,0.001394,0.000387,0.001781,0.001489,0.001887,0.8438,43.8
189,0.001394,0.000385,0.00178,0.001497,0.001902,0.8398,44.4
190,0.001392,0.000384,0.001776,0.001484,0.001881,0.8516,44.4
191,0.001388,0.000382,0.00177,0.001495,0.001888,0.8516,44.2
192,0.00139,0.000381,0.001771,0.001488,0.001874,0.8555,44.5
193,0.001389,0.000379,0.001768,0.001485,0.001875,0.8633,44.3
194,0.001376,0.000377,0.001754,0.001493,0.001891,0.8711,44.3
195,0.001378,0.000376,0.001754,0.001481,0.00187,0.875,44.9
196,0.001379,0.000376,0.001755,0.001478,0.001871,0.875,44.2
197,0.001375,0.000375,0.001751,0.001473,0.001865,0.875,44.5
198,0.001378,0.000374,0.001753,0.001475,0.001863,0.8906,44.4
199,0.001371,0.000373,0.001744,0.001473,0.001858,0.8984,44.4
200,0.001372,0.000371,0.001743,0.001474,0.001856,0.9023,44.1
201,0.001371,0.000369,0.00174,0.001461,0.001842,0.9141,50.7
202,0.001363,0.000367,0.00173,0.001466,0.001852,0.9258,49.8
203,0.001363,0.000366,0.001728,0.001468,0.001845,0.9297,50.1
204,0.001366,0.000364,0.00173,0.001452,0.001826,0.9336,50.0
205,0.001358,0.000363,0.001721,0.001461,0.001837,0.9336,49.8
206,0.001359,0.000362,0.00172,0.00145,0.001827,0.9375,49.7
207,0.001353,0.000361,0.001714,0.001449,0.001826,0.9414,51.9
208,0.001356,0.00036,0.001716,0.001458,0.001835,0.9453,53.5
209,0.001351,0.000359,0.00171,0.001444,0.001815,0.9531,51.3
210,0.001349,0.000358,0.001707,0.001444,0.001814,0.9648,52.2
211,0.00135,0.000355,0.001705,0.001443,0.001815,0.9766,51.4
212,0.001346,0.000355,0.001701,0.001438,0.001804,0.9883,52.9
213,0.001339,0.000353,0.001692,0.001439,0.001805,0.9922,55.5
214,0.001342,0.000352,0.001694,0.00146,0.00182,0.9961,53.5
215,0.001335,0.00035,0.001685,0.001445,0.001809,1.0,52.1
216,0.001341,0.00035,0.001691,0.001443,0.001802,1.0,50.8
217,0.001335,0.000348,0.001683,0.001482,0.001846,1.0,52.0
218,0.001333,0.000348,0.00168,0.00143,0.001794,1.0,52.0
219,0.001332,0.000348,0.00168,0.001428,0.001788,1.0,52.5
220,0.001337,0.000347,0.001685,0.001442,0.001801,1.0,52.7
221,0.001333,0.000348,0.001681,0.001446,0.001807,1.0,50.8
222,0.001329,0.000348,0.001677,0.001425,0.001781,1.0,50.7
223,0.00133,0.000348,0.001678,0.001428,0.001788,1.0,51.2
224,0.001328,0.000347,0.001675,0.001432,0.001792,1.0,51.0
225,0.001325,0.000348,0.001673,0.00142,0.00178,1.0,51.9
226,0.001326,0.000347,0.001673,0.001435,0.001792,1.0,51.6
227,0.001328,0.000348,0.001676,0.001421,0.001782,1.0,51.9
228,0.001322,0.000348,0.00167,0.001418,0.00178,1.0,51.7
229,0.001325,0.000348,0.001673,0.001449,0.001808,1.0,52.7
230,0.001323,0.000348,0.00167,0.001433,0.001794,1.0,51.9
231,0.001324,0.000348,0.001672,0.001431,0.001795,1.0,51.3
232,0.001326,0.000349,0.001674,0.001414,0.001773,1.0,51.9
233,0.001319,0.000349,0.001668,0.00142,0.001783,1.0,50.5
234,0.001322,0.000349,0.001671,0.001412,0.001777,1.0,50.4
235,0.001317,0.00035,0.001666,0.00143,0.00179,1.0,50.4
236,0.00132,0.000349,0.001669,0.001412,0.001772,1.0,48.5
237,0.00132,0.000349,0.001669,0.001413,0.001775,1.0,49.0
238,0.001317,0.000349,0.001666,0.00141,0.001771,1.0,51.2
239,0.001316,0.00035,0.001666,0.001417,0.00178,1.0,51.8
240,0.001319,0.00035,0.001668,0.001412,0.001774,1.0,51.7
241,0.001315,0.00035,0.001665,0.001413,0.001779,1.0,51.7
242,0.001315,0.000351,0.001666,0.001408,0.00177,1.0,47.7
243,0.001319,0.000351,0.00167,0.001417,0.001784,1.0,46.6
244,0.001314,0.00035,0.001664,0.001405,0.001769,1.0,47.1
245,0.001313,0.000351,0.001664,0.001414,0.001775,1.0,48.7
246,0.001313,0.000351,0.001665,0.001411,0.00177,1.0,50.7
247,0.001317,0.000352,0.001669,0.001427,0.00179,1.0,50.3
248,0.001313,0.000352,0.001664,0.001401,0.001767,1.0,50.5
249,0.001312,0.000351,0.001664,0.001419,0.001783,1.0,50.5
250,0.001308,0.000352,0.00166,0.001405,0.001769,1.0,51.2

