epoch,train_recon,train_vq,train_total,val_recon,val_total,codebook_util,epoch_time_sec
44,0.002231,0.000683,0.002913,0.002576,0.00326,0.4766,46.3
45,0.002217,0.000683,0.002899,0.002387,0.003059,0.4844,46.4
46,0.002191,0.000673,0.002864,0.002279,0.002941,0.4922,47.1
47,0.002171,0.000664,0.002834,0.002304,0.002966,0.4922,46.6
48,0.00216,0.000664,0.002825,0.002303,0.002973,0.5,46.1
49,0.002137,0.000644,0.002781,0.002267,0.002922,0.5156,46.6
50,0.002138,0.000637,0.002776,0.002336,0.002985,0.5312,46.6
51,0.002123,0.000636,0.002759,0.002219,0.002855,0.5312,46.7
52,0.0021,0.000628,0.002729,0.002216,0.002851,0.5391,46.5
53,0.002081,0.000627,0.002708,0.002192,0.002826,0.5391,47.1
54,0.002077,0.000624,0.002701,0.002183,0.002818,0.5547,47.1
55,0.002073,0.000616,0.002689,0.002183,0.002781,0.5625,46.8
56,0.002057,0.000604,0.002661,0.002159,0.002773,0.5859,47.2
57,0.002037,0.000585,0.002622,0.002165,0.002745,0.6094,46.5
58,0.002012,0.000567,0.002579,0.002115,0.002696,0.6406,46.7
59,0.001996,0.00055,0.002546,0.002146,0.0027,0.6641,46.4
60,0.001976,0.000545,0.002521,0.002116,0.002667,0.6797,46.3
61,0.001965,0.000547,0.002512,0.002054,0.002618,0.6953,46.7
62,0.001941,0.000552,0.002492,0.002058,0.002633,0.6953,46.0
63,0.00192,0.000558,0.002478,0.002014,0.002593,0.7188,47.1
64,0.001905,0.000559,0.002464,0.002041,0.002625,0.7188,47.4
65,0.001908,0.000568,0.002476,0.00201,0.00259,0.7344,46.4
66,0.001879,0.000567,0.002446,0.001975,0.002557,0.7422,47.2
67,0.001867,0.000571,0.002438,0.00199,0.002579,0.7656,46.6
68,0.001848,0.000568,0.002416,0.00197,0.002555,0.7812,46.6
69,0.001849,0.000571,0.002419,0.001946,0.002526,0.7891,47.2
70,0.001823,0.000568,0.002391,0.001927,0.002516,0.7969,46.3
71,0.001818,0.000567,0.002385,0.00192,0.002513,0.8047,47.8
72,0.001807,0.000565,0.002372,0.001939,0.002515,0.8125,47.2
73,0.001791,0.000567,0.002358,0.001902,0.002494,0.8125,46.9
74,0.001781,0.000567,0.002349,0.001893,0.002484,0.8281,47.9
75,0.001779,0.000564,0.002343,0.001901,0.002481,0.8359,46.4
76,0.001767,0.000559,0.002325,0.001862,0.002449,0.8516,46.9
77,0.001758,0.000558,0.002317,0.001855,0.002434,0.8594,46.6
78,0.001755,0.000555,0.00231,0.001849,0.002428,0.8672,46.2
79,0.001735,0.000553,0.002289,0.001842,0.002406,0.875,47.1
80,0.001738,0.00055,0.002288,0.001828,0.002394,0.8906,46.2
81,0.001715,0.000546,0.002261,0.001836,0.002404,0.8984,46.9
82,0.00172,0.000544,0.002264,0.001811,0.00237,0.9062,47.4
83,0.001704,0.000543,0.002247,0.001801,0.002362,0.9141,48.1
84,0.001704,0.000542,0.002246,0.001802,0.002363,0.9219,47.6
85,0.001691,0.000539,0.00223,0.001793,0.002343,0.9453,47.1
86,0.001683,0.000534,0.002217,0.001778,0.002329,0.9609,47.7
87,0.001674,0.000532,0.002206,0.001771,0.002313,0.9609,47.6
88,0.001676,0.000532,0.002209,0.001793,0.002336,0.9688,47.4
89,0.001667,0.00053,0.002197,0.001758,0.002301,0.9766,48.1
90,0.001661,0.000527,0.002187,0.001754,0.002296,0.9844,47.9
91,0.001663,0.000526,0.002188,0.001752,0.0023,0.9844,47.6
92,0.001646,0.000525,0.002171,0.001746,0.002285,1.0,48.4
93,0.001644,0.000523,0.002167,0.001756,0.0023,1.0,47.5
94,0.001639,0.000524,0.002163,0.001748,0.00228,1.0,48.4
95,0.001636,0.000524,0.00216,0.001748,0.002289,1.0,47.5
96,0.001633,0.000522,0.002155,0.001744,0.002279,1.0,47.0
97,0.001631,0.000524,0.002155,0.00172,0.002251,1.0,46.7
98,0.001625,0.000524,0.002149,0.001737,0.002284,1.0,46.6
99,0.001621,0.000523,0.002144,0.001722,0.002272,1.0,46.9
100,0.001615,0.000525,0.00214,0.001721,0.002268,1.0,47.0
101,0.001615,0.000525,0.00214,0.001712,0.002254,1.0,46.4
102,0.001611,0.000525,0.002136,0.001705,0.00224,1.0,46.3
103,0.001612,0.000525,0.002138,0.001726,0.002268,1.0,47.0
104,0.001608,0.000527,0.002136,0.001708,0.00225,1.0,46.2
105,0.001604,0.000528,0.002132,0.001706,0.002245,1.0,46.0
106,0.001609,0.000529,0.002137,0.001725,0.002268,1.0,46.2
107,0.001601,0.000529,0.00213,0.001704,0.002246,1.0,46.6
108,0.001604,0.00053,0.002134,0.001714,0.002259,1.0,47.5
109,0.001596,0.000533,0.002129,0.001699,0.002238,1.0,47.6
110,0.001596,0.00053,0.002126,0.001723,0.002274,1.0,47.0
111,0.001591,0.000532,0.002122,0.00169,0.002228,1.0,47.1
112,0.001592,0.000533,0.002125,0.0017,0.002257,1.0,46.4
113,0.001585,0.000533,0.002118,0.001688,0.002242,1.0,47.7
114,0.001589,0.000534,0.002123,0.001688,0.002241,1.0,46.6
115,0.001586,0.000534,0.00212,0.001696,0.00225,1.0,46.4
116,0.001583,0.000534,0.002118,0.001682,0.002232,1.0,47.2
117,0.001583,0.000536,0.002119,0.00174,0.002289,1.0,46.7
118,0.001587,0.000536,0.002123,0.001695,0.002255,1.0,46.9
119,0.001574,0.000536,0.00211,0.001685,0.00224,1.0,46.6
120,0.001579,0.000536,0.002115,0.001689,0.002237,1.0,46.5
121,0.001576,0.000537,0.002113,0.001701,0.00226,1.0,47.7
122,0.001569,0.000538,0.002107,0.001675,0.002226,1.0,47.8
123,0.001572,0.000538,0.002109,0.001687,0.002246,1.0,47.4
124,0.001574,0.000538,0.002112,0.001666,0.002223,1.0,47.3
125,0.001565,0.00054,0.002104,0.001664,0.002214,1.0,47.3
126,0.001562,0.000538,0.0021,0.001665,0.002221,1.0,48.6
127,0.001569,0.000541,0.00211,0.001676,0.002231,1.0,47.4
128,0.001562,0.00054,0.002101,0.001689,0.002236,1.0,47.6
129,0.001567,0.00054,0.002107,0.001682,0.002246,1.0,46.9
130,0.001559,0.000541,0.0021,0.001662,0.002227,1.0,47.0
131,0.001559,0.000541,0.0021,0.001658,0.002214,1.0,47.8
132,0.001558,0.000541,0.002099,0.001683,0.002241,1.0,50.1
133,0.001559,0.000543,0.002102,0.001659,0.00222,1.0,51.1
134,0.001555,0.000541,0.002096,0.001664,0.002225,1.0,49.6
135,0.001559,0.000543,0.002102,0.00166,0.002214,1.0,50.9
136,0.001558,0.000543,0.002101,0.001662,0.002223,1.0,49.7
137,0.001547,0.000542,0.00209,0.001654,0.002218,1.0,50.0
138,0.001554,0.000543,0.002097,0.001651,0.002208,1.0,49.2
139,0.001547,0.000545,0.002092,0.001668,0.002223,1.0,48.7
140,0.001546,0.000544,0.002089,0.001649,0.002219,1.0,48.0
141,0.001544,0.000543,0.002087,0.001644,0.002202,1.0,48.4
142,0.001547,0.000544,0.002091,0.001669,0.002216,1.0,48.0
143,0.001546,0.000544,0.00209,0.001655,0.002213,1.0,47.9
144,0.001542,0.000545,0.002087,0.001652,0.002223,1.0,48.3
145,0.001544,0.000545,0.00209,0.001649,0.002206,1.0,47.9
146,0.001541,0.000546,0.002087,0.001652,0.002213,1.0,47.9
147,0.001542,0.000546,0.002088,0.001654,0.002208,1.0,47.6
148,0.001539,0.000546,0.002085,0.001639,0.002198,1.0,47.9
149,0.001535,0.000546,0.00208,0.001667,0.002235,1.0,47.5
150,0.001536,0.000546,0.002082,0.001643,0.002199,1.0,47.9
151,0.001537,0.000548,0.002085,0.001644,0.002207,1.0,48.1
152,0.001542,0.000547,0.002089,0.001632,0.002194,1.0,48.6
153,0.001531,0.000547,0.002078,0.001657,0.002219,1.0,48.7
154,0.001533,0.000547,0.00208,0.001641,0.002208,1.0,52.0
155,0.001533,0.000547,0.00208,0.001636,0.002196,1.0,50.4
156,0.001534,0.000548,0.002083,0.001637,0.002201,1.0,50.3
157,0.001531,0.000547,0.002078,0.001632,0.002199,1.0,50.0
158,0.001527,0.000549,0.002076,0.001635,0.002199,1.0,51.8
159,0.001529,0.000549,0.002077,0.001632,0.002189,1.0,49.6
160,0.001528,0.000548,0.002076,0.001638,0.002197,1.0,48.7
161,0.001524,0.000548,0.002072,0.001622,0.002187,1.0,47.2
162,0.001527,0.000549,0.002076,0.001631,0.002202,1.0,47.3
163,0.001522,0.000549,0.002072,0.001624,0.002185,1.0,46.9
164,0.001525,0.00055,0.002075,0.001623,0.002188,1.0,47.1
165,0.001525,0.000549,0.002075,0.001646,0.002211,1.0,48.4
166,0.001525,0.00055,0.002075,0.001629,0.002201,1.0,48.8
167,0.001522,0.000551,0.002073,0.001623,0.002186,1.0,48.3
168,0.001517,0.00055,0.002067,0.001625,0.002181,1.0,47.7
169,0.001524,0.000549,0.002073,0.001628,0.002196,1.0,48.5
170,0.00152,0.000549,0.002069,0.001627,0.002198,1.0,47.1
171,0.001515,0.00055,0.002065,0.001624,0.002188,1.0,47.2
172,0.001515,0.000549,0.002064,0.001622,0.002186,1.0,45.5
173,0.00152,0.000551,0.002071,0.001613,0.002178,1.0,46.8
174,0.001511,0.000551,0.002062,0.001617,0.00217,1.0,47.0
175,0.001513,0.000551,0.002065,0.001616,0.002183,1.0,46.6
176,0.001514,0.00055,0.002064,0.001617,0.002178,1.0,46.4
177,0.001511,0.000551,0.002062,0.001616,0.002177,1.0,46.0
178,0.001516,0.000552,0.002068,0.001607,0.002171,1.0,45.4
179,0.00151,0.000551,0.002061,0.001613,0.00217,1.0,45.9
180,0.001506,0.00055,0.002057,0.001619,0.002188,1.0,46.8
181,0.001512,0.000552,0.002064,0.001612,0.002182,1.0,46.5
182,0.001506,0.000553,0.002059,0.001611,0.002169,1.0,45.3
183,0.001508,0.00055,0.002058,0.001614,0.002184,1.0,45.3
184,0.00151,0.000551,0.002061,0.001626,0.002201,1.0,45.5
185,0.00151,0.000553,0.002063,0.001617,0.002186,1.0,46.2
186,0.001504,0.000552,0.002056,0.001619,0.002189,1.0,46.2
187,0.001511,0.000553,0.002064,0.001617,0.00219,1.0,45.9
188,0.001506,0.000553,0.002059,0.001607,0.002174,1.0,45.8
189,0.001503,0.000553,0.002057,0.001656,0.002225,1.0,46.0
190,0.001501,0.000552,0.002053,0.001602,0.002171,1.0,46.2
191,0.0015,0.000552,0.002052,0.001603,0.002168,1.0,45.5
192,0.001502,0.000553,0.002055,0.001616,0.002183,1.0,46.0
193,0.001498,0.000552,0.002051,0.0016,0.002169,1.0,45.8
194,0.0015,0.000552,0.002052,0.001605,0.00217,1.0,46.1
195,0.001501,0.000554,0.002054,0.001618,0.002184,1.0,45.9
196,0.001502,0.000553,0.002055,0.001603,0.002173,1.0,46.3
197,0.001496,0.000553,0.002049,0.001608,0.002178,1.0,46.6
198,0.001494,0.000552,0.002047,0.001601,0.002178,1.0,46.8
199,0.001497,0.000553,0.002051,0.001598,0.002173,1.0,45.8
200,0.001494,0.000554,0.002049,0.001598,0.00216,1.0,46.7
